5496.40430739138 5496.4043069002 3.3148458549718e+282 39 
-406.452882395516 -406.452882524776 -4429153.46846706 11 
-93.2566285171945 -93.2566288661968 10209430.2149587 28 
-282.58620492717 -282.586205237394 4971794.83734756 25 
533.578968286237 533.57896775627 25615147.8734573 42 
-242.5714184902 -242.571418541904 -4890874.70717606 5 
3171.89328492124 3171.8932841069 46603841.8626266 64 
-129.970538965264 -129.970539210858 8477170.76050781 20 
2944.34893369727 2944.34893302512 46273214.7797562 53 
2248.22025948105 2248.22025898986 50002925.1499869 39 
2714.57863187982 2714.57863122059 48995136.9141805 52 
-279.951154384346 -279.951154461902 -5672128.3694135 7 
-253.645628498841 -253.645628537619 -10526715.4632818 4 
580.216633772693 580.216633139318 17703859.8199241 50 
-190.336854894421 -190.336854997829 -2281625.92427304 9 
851.645675793458 851.645675147158 21205787.95671 51 
671.503014183297 671.503013860147 30769872.6680503 26 
541.785137222571 541.785136744309 27384866.5793248 38 
5534.62294898863 5534.62294803211 51204384.6827394 75 
-200.339232404051 -200.339232494533 -2857966.13032418 8 
-139.227940997837 -139.227941230505 6631128.607151 19 
-233.143320583035 -233.143320647665 -5830241.45636905 6 
-200.118578271914 -200.118578427026 -1561849.81981999 13 
-71.9384043878208 -71.9384049048614 5906970.33374012 41 
672.653608452128 672.653607922162 22941689.6065485 42 
-63.5824661615647 -63.5824666656793 10959093.9289916 40 
-107.974636795926 -107.974637209558 5175441.14608835 33 
-279.258623904423 -279.258624020757 -4249454.56016681 10 
5406.18148185258 5406.18148112872 61487465.6220487 57 
2486.7651373697 2486.76513686559 50945795.9252621 40 
-250.324397304874 -250.324397395356 -5588019.24948621 8 
2302.28000131711 2302.28000081299 50571786.1837881 40 
7343.31743104083 7343.31743018771 68479827.9075577 67 
-133.82288629076 -133.822886600984 5143804.46456171 25 
-239.295467155186 -239.295467193964 -3050336.32275149 4 
-1791.93556959533 -1791.93556967288 -68002726.8673045 7 
-271.406573613773 -271.406573652551 -7548466.6032108 4 
370.183643837592 370.18364323007 17971810.0032952 48 
-140.583614340088 -140.583614482274 1971096.23457078 12 
139.480169733391 139.480169319759 10836019.9589584 33 
-199.171488153372 -199.171488398966 8069379.6004656 20 
-17.9138999349745 -17.9139003098289 12921853.5848789 30 
988.932469609044 988.932469079077 25359219.1256168 42 
-178.70698917858 -178.706989230284 -4166266.26898331 5 
-264.187139994659 -264.187140098067 -3766744.16487645 9 
5132.02968027264 5132.02967958756 56127650.5257855 54 
-278.486546686327 -278.486546815587 -1895348.32477128 11 
-221.604539792696 -221.604540051216 13173302.0857084 21 
-247.980753032289 -247.980753135697 -3003215.63107289 9 
1604.37820712977 1604.37820666443 44769384.9506931 37 
552.690858714747 552.690858107225 19564754.4037818 48 
