9.04821015e-08 4.09219309512753e-309 0.00101144977594987 8 
-113.897793504039 -113.897793504065 -1229118.52195466 8 
-142.205629393824 -142.205629393824 -4589954.83043992 8 
-123.336966576597 -123.336966576597 -1423488.15115001 8 
-128.659320402494 -128.659320402494 -1461571.8374784 8 
-135.015237589514 -135.015237589514 -818708.984273903 8 
-112.024761072288 -112.024761072297 -712111.508874695 8 
-140.563268925518 -140.563268925518 -3787784.86510892 8 
-126.189152300471 -126.189152300471 -1556928.92304188 8 
-128.146209523942 -128.146209523942 -903790.899736567 8 
-125.181627734841 -125.181627734841 -1165593.20571275 8 
