LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50, units = metal

85 atoms
3 atom types

0 4.571715029668415 xlo xhi
0 2.2858575148342073 ylo yhi
0 43.43129278184994 zlo zhi
0 11.429287574171038 29.7161476928447 xy xz yz

Masses

1 51.9961
2 28.085
3 50.9415

Atoms # atomic

10 1 1.6645407971587551 1.6548592384202774 2.115992566527139 0 0 0
25 2 1.9701044227083948 2.8859202034034266 4.006338356783853 0 1 0
31 2 1.4582716490198004 0.22941846211196246 0.327626470995235 0 1 0
45 2 1.9552708953491382 2.8675945135419605 3.9982282777182037 0 0 0
46 2 3.9927130854052395 3.4374816984787704 4.534649688380665 0 0 0
47 2 4.8885594565852575 2.8771272072855556 2.350095777369492 0 0 0
50 3 3.390490440083219 2.1657706428218906 2.671564345552163 0 0 0
53 3 2.2350939176666964 6.311136313883291 5.910803338929093 1 -1 0
59 3 4.623157511246994 3.824814609884071 4.099793510795282 0 0 0
60 3 5.192733515912923 4.889381350885572 5.896214490322992 0 0 0
61 3 4.493884742793772 1.5532854271027736 0.6716540961763263 0 0 0
70 3 2.9943993712575416 0.9482001575461839 1.055975885469346 0 1 0
75 3 4.281790176898477 4.522526784350243 6.5503843138190945 0 1 0
84 3 2.7342218750070444 4.07970665245319 5.912598780692769 0 1 0
29 2 6.16211973054406 5.386543314491618 7.602437623890992 0 1 0
6 1 5.014183530925223 7.594497409511818 10.308463845736027 0 1 0
13 1 4.0663624143789745 8.698051222625145 11.698307024121487 1 0 0
24 2 8.081900909015372 10.956931978742542 14.06086101907901 0 0 0
27 2 6.265350201532996 8.755120884831705 11.614494834495543 0 1 0
33 2 2.9624693217582703 7.551951615226502 7.857959088450596 0 0 0
36 2 8.090387868664557 10.979930069039433 14.147606165651744 0 0 0
48 2 6.3272692604246945 8.718187356813957 11.675698549392097 0 0 0
49 3 3.9641823126925644 6.544046064376707 9.198458882353533 0 1 0
52 3 5.25061659861083 9.786770564225339 13.275373818441127 1 0 0
