ats_89.data (written by ASE) 

36 	 atoms 
3  atom types
0.0      2.2858575148342073  xlo xhi
0.0      2.2858575148342073  ylo yhi
0.0      59.432295385689386  zlo zhi
                      0      2.2858575148342073      22.858575148342076  xy xz yz


Atoms 

     1   2       1.625900907707478      6.0318544974913326      8.8880037556410461
     2   2      2.8635118029021678      11.095369090176955      24.858178697026439
     3   2      1.3582044186870816       1.291529191990024     0.30420911116445748
     4   2       4.315141207215957      22.063018875872217      49.564034258689205
     5   3      2.9782254522561384      13.388958087094572      29.508717719368796
     6   3     0.61237743310842674      2.9331172166480539      4.2270349172769963
     7   3      2.8113556537566433      15.792907791499038      35.402999256444701
     8   3      3.7670342726635102      15.679775636542828      33.932122966838591
     9   3      4.8136769843790583      18.067216044567743      40.637778457713125
    10   3      5.4085827411457208      23.933723529109908      54.097353525088892
    11   3      2.6630815810932611      12.897096568776533      27.090838103393001
    12   3      2.8198453931383609      7.4203552770290138      14.574007435749348
    13   3       5.532927496226276      21.091165550807631      47.341503352238341
    14   1       1.947960029704362      4.8230991980675322      11.182786217934607
    15   1      4.0656928038771225      19.595738272912488      44.816062854219631
    16   1      4.1969187479667456      17.568679672923228       38.90134606515447
    17   1      4.5869697524041788      15.766929506777307      32.621334377022819
    18   1      4.4645117683428204       25.14667309306941      55.888115024621129
    19   1       2.045710378206731       8.333143766705966       17.92191755319908
    20   1      2.2483060268331907       8.018554658495253      16.362241752001431
    21   1      4.5469314898304143      24.209242222869328      52.676839060608152
    22   1      5.6645278862680666       21.79109393853761      51.336886807178161
    23   1      5.1808459650426579      19.378380778432216      42.997012230730455
    24   1      2.4063724887202231      4.6487984075360895       5.627416592368391
    25   1      5.0246692383869487        25.4330196060661      59.028205162224971
    26   1      3.9797705957643772      13.214442716339001       31.01219473730896
    27   1      2.4481466681674546      9.9474243593699061      19.079676755413775
    28   1      4.9851151756396783      22.343847561050382       48.54460321339409
    29   1      2.8583841043810798      6.2863981115981691      13.336668352609022
    30   1      2.4749232038233071      10.541946801861215      22.831182104637524
    31   1       2.911917212167086      17.226433224432824      36.860423004670579
    32   1      3.0948710308515071      5.7796639733097859      10.866592650721985
    33   1      3.8100686159888828      11.725261044685034      22.705439272485201
    34   1      2.7755903658693288      11.134221590266602      21.315806069384791
    35   1     0.86094851325695942        2.77720960763491      2.4622990467346035
    36   1      2.3316870264993632      12.110552834111612      25.761734393933697
