1.13393181628174 1.13393173872566 2.92533646085891e+175 7 
441.518552256248 441.518551597021 3080045.12742755 52 
633.526937695103 633.526936816134 4135328.93886846 69 
176.871582788274 176.871582478049 1166582.07973135 25 
662.395440630481 662.395439803217 4246894.82026919 65 
794.349091320059 794.349090777166 9664369.79273294 43 
716.138749546358 716.138748757871 5833950.29981302 62 
165.772929330799 165.772929253243 3692170.93444051 7 
199.185576734988 199.185576657432 4947431.32034098 7 
215.70291845983 215.702918149606 1584114.70721535 25 
343.160259354032 343.160259095512 4393621.86050357 21 
