mc_0.data (written by ASE) 

32 	 atoms 
2  atom types
0.0      8.5999999999999996  xlo xhi
0.0      8.5999999999999996  ylo yhi
0.0      8.5999999999999996  zlo zhi


Atoms 

     1   1                       0                       0                       0
     2   1                       0      2.1499999999999999      2.1499999999999999
     3   1      2.1499999999999999                       0      2.1499999999999999
     4   2      2.1499999999999999      2.1499999999999999                       0
     5   1                       0                       0      4.2999999999999998
     6   1                       0      2.1499999999999999      6.4499999999999984
     7   1      2.1499999999999999                       0      6.4499999999999984
     8   2      2.1499999999999999      2.1499999999999999      4.2999999999999998
     9   1                       0      4.2999999999999998                       0
    10   1                       0      6.4499999999999984      2.1499999999999999
    11   1      2.1499999999999999      4.2999999999999998      2.1499999999999999
    12   2      2.1499999999999999      6.4499999999999984                       0
    13   1                       0      4.2999999999999998      4.2999999999999998
    14   1                       0      6.4499999999999984      6.4499999999999984
    15   1      2.1499999999999999      4.2999999999999998      6.4499999999999984
    16   2      2.1499999999999999      6.4499999999999984      4.2999999999999998
    17   1      4.2999999999999998                       0                       0
    18   1      4.2999999999999998      2.1499999999999999      2.1499999999999999
    19   1      6.4499999999999984                       0      2.1499999999999999
    20   2      6.4499999999999984      2.1499999999999999                       0
    21   1      4.2999999999999998                       0      4.2999999999999998
    22   1      4.2999999999999998      2.1499999999999999      6.4499999999999984
    23   1      6.4499999999999984                       0      6.4499999999999984
    24   2      6.4499999999999984      2.1499999999999999      4.2999999999999998
    25   1      4.2999999999999998      4.2999999999999998                       0
    26   1      4.2999999999999998      6.4499999999999984      2.1499999999999999
    27   1      6.4499999999999984      4.2999999999999998      2.1499999999999999
    28   2      6.4499999999999984      6.4499999999999984                       0
    29   1      4.2999999999999998      4.2999999999999998      4.2999999999999998
    30   1      4.2999999999999998      6.4499999999999984      6.4499999999999984
    31   1      6.4499999999999984      4.2999999999999998      6.4499999999999984
    32   2      6.4499999999999984      6.4499999999999984      4.2999999999999998
